"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CAN","M3","TOT","IDX2015","M","2007-07",57.72806,
"CAN","M3","TOT","IDX2015","M","2007-08",58.7952,
"CAN","M3","TOT","IDX2015","M","2007-09",59.88525,
"CAN","M3","TOT","IDX2015","M","2007-10",59.93198,
"CAN","M3","TOT","IDX2015","M","2007-11",60.72529,
"CAN","M3","TOT","IDX2015","M","2007-12",61.19318,
"CAN","M3","TOT","IDX2015","M","2008-01",61.87938,
"CAN","M3","TOT","IDX2015","M","2008-02",61.9578,
"CAN","M3","TOT","IDX2015","M","2008-03",62.95381,
"CAN","M3","TOT","IDX2015","M","2008-04",63.48312,
"CAN","M3","TOT","IDX2015","M","2008-05",64.28837,
"CAN","M3","TOT","IDX2015","M","2008-06",65.00481,
"CAN","M3","TOT","IDX2015","M","2008-07",65.18491,
"CAN","M3","TOT","IDX2015","M","2008-08",65.57284,
"CAN","M3","TOT","IDX2015","M","2008-09",65.98619,
"CAN","M3","TOT","IDX2015","M","2008-10",66.43382,
"CAN","M3","TOT","IDX2015","M","2008-11",66.81258,
"CAN","M3","TOT","IDX2015","M","2008-12",66.87726,
"CAN","M3","TOT","IDX2015","M","2009-01",66.68929,
"CAN","M3","TOT","IDX2015","M","2009-02",66.24384,
"CAN","M3","TOT","IDX2015","M","2009-03",66.31652,
"CAN","M3","TOT","IDX2015","M","2009-04",66.5265,
"CAN","M3","TOT","IDX2015","M","2009-05",66.37608,
"CAN","M3","TOT","IDX2015","M","2009-06",66.48531,
"CAN","M3","TOT","IDX2015","M","2009-07",66.78483,
"CAN","M3","TOT","IDX2015","M","2009-08",66.80964,
"CAN","M3","TOT","IDX2015","M","2009-09",67.08497,
"CAN","M3","TOT","IDX2015","M","2009-10",67.23405,
"CAN","M3","TOT","IDX2015","M","2009-11",67.33879,
"CAN","M3","TOT","IDX2015","M","2009-12",67.57633,
"CAN","M3","TOT","IDX2015","M","2010-01",67.71353,
"CAN","M3","TOT","IDX2015","M","2010-02",68.341,
"CAN","M3","TOT","IDX2015","M","2010-03",68.37037,
"CAN","M3","TOT","IDX2015","M","2010-04",69.22054,
"CAN","M3","TOT","IDX2015","M","2010-05",70.02849,
"CAN","M3","TOT","IDX2015","M","2010-06",70.57273,
"CAN","M3","TOT","IDX2015","M","2010-07",71.09408,
"CAN","M3","TOT","IDX2015","M","2010-08",71.63884,
"CAN","M3","TOT","IDX2015","M","2010-09",71.4976,
"CAN","M3","TOT","IDX2015","M","2010-10",71.97387,
"CAN","M3","TOT","IDX2015","M","2010-11",72.13537,
"CAN","M3","TOT","IDX2015","M","2010-12",72.4734,
"CAN","M3","TOT","IDX2015","M","2011-01",73.03579,
"CAN","M3","TOT","IDX2015","M","2011-02",73.47359,
"CAN","M3","TOT","IDX2015","M","2011-03",74.1172,
"CAN","M3","TOT","IDX2015","M","2011-04",74.65183,
"CAN","M3","TOT","IDX2015","M","2011-05",74.84362,
"CAN","M3","TOT","IDX2015","M","2011-06",75.23924,
"CAN","M3","TOT","IDX2015","M","2011-07",75.43388,
"CAN","M3","TOT","IDX2015","M","2011-08",76.3175,
"CAN","M3","TOT","IDX2015","M","2011-09",77.23937,
"CAN","M3","TOT","IDX2015","M","2011-10",77.17057,
"CAN","M3","TOT","IDX2015","M","2011-11",77.6,
"CAN","M3","TOT","IDX2015","M","2011-12",78.05905,
"CAN","M3","TOT","IDX2015","M","2012-01",78.76433,
"CAN","M3","TOT","IDX2015","M","2012-02",78.92345,
"CAN","M3","TOT","IDX2015","M","2012-03",79.48527,
"CAN","M3","TOT","IDX2015","M","2012-04",79.92705,
"CAN","M3","TOT","IDX2015","M","2012-05",80.36031,
"CAN","M3","TOT","IDX2015","M","2012-06",80.71246,
"CAN","M3","TOT","IDX2015","M","2012-07",81.13894,
"CAN","M3","TOT","IDX2015","M","2012-08",81.26053,
"CAN","M3","TOT","IDX2015","M","2012-09",81.27236,
"CAN","M3","TOT","IDX2015","M","2012-10",81.79619,
"CAN","M3","TOT","IDX2015","M","2012-11",82.05895,
"CAN","M3","TOT","IDX2015","M","2012-12",82.42165,
"CAN","M3","TOT","IDX2015","M","2013-01",82.79349,
"CAN","M3","TOT","IDX2015","M","2013-02",83.55201,
"CAN","M3","TOT","IDX2015","M","2013-03",83.89873,
"CAN","M3","TOT","IDX2015","M","2013-04",84.50842,
"CAN","M3","TOT","IDX2015","M","2013-05",85.05572,
"CAN","M3","TOT","IDX2015","M","2013-06",85.59164,
"CAN","M3","TOT","IDX2015","M","2013-07",85.54191,
"CAN","M3","TOT","IDX2015","M","2013-08",86.45112,
"CAN","M3","TOT","IDX2015","M","2013-09",87.22396,
"CAN","M3","TOT","IDX2015","M","2013-10",88.03165,
"CAN","M3","TOT","IDX2015","M","2013-11",89.04751,
"CAN","M3","TOT","IDX2015","M","2013-12",89.82376,
"CAN","M3","TOT","IDX2015","M","2014-01",91.0067,
"CAN","M3","TOT","IDX2015","M","2014-02",90.68712,
"CAN","M3","TOT","IDX2015","M","2014-03",91.13696,
"CAN","M3","TOT","IDX2015","M","2014-04",91.5864,
"CAN","M3","TOT","IDX2015","M","2014-05",91.94299,
"CAN","M3","TOT","IDX2015","M","2014-06",92.43746,
"CAN","M3","TOT","IDX2015","M","2014-07",93.1981,
"CAN","M3","TOT","IDX2015","M","2014-08",93.89552,
"CAN","M3","TOT","IDX2015","M","2014-09",94.61201,
"CAN","M3","TOT","IDX2015","M","2014-10",95.13512,
"CAN","M3","TOT","IDX2015","M","2014-11",95.43169,
"CAN","M3","TOT","IDX2015","M","2014-12",95.72888,
"CAN","M3","TOT","IDX2015","M","2015-01",96.45494,
"CAN","M3","TOT","IDX2015","M","2015-02",96.96832,
"CAN","M3","TOT","IDX2015","M","2015-03",97.59869,
"CAN","M3","TOT","IDX2015","M","2015-04",97.80878,
"CAN","M3","TOT","IDX2015","M","2015-05",98.12407,
"CAN","M3","TOT","IDX2015","M","2015-06",98.62913,
"CAN","M3","TOT","IDX2015","M","2015-07",100.6713,
"CAN","M3","TOT","IDX2015","M","2015-08",101.7996,
"CAN","M3","TOT","IDX2015","M","2015-09",102.5078,
"CAN","M3","TOT","IDX2015","M","2015-10",102.332,
"CAN","M3","TOT","IDX2015","M","2015-11",103.1068,
"CAN","M3","TOT","IDX2015","M","2015-12",103.9985,
"CAN","M3","TOT","IDX2015","M","2016-01",104.9908,
"CAN","M3","TOT","IDX2015","M","2016-02",105.579,
"CAN","M3","TOT","IDX2015","M","2016-03",105.0585,
"CAN","M3","TOT","IDX2015","M","2016-04",105.861,
"CAN","M3","TOT","IDX2015","M","2016-05",107.4119,
"CAN","M3","TOT","IDX2015","M","2016-06",108.2476,
"CAN","M3","TOT","IDX2015","M","2016-07",109.6005,
"CAN","M3","TOT","IDX2015","M","2016-08",110.0335,
"CAN","M3","TOT","IDX2015","M","2016-09",110.7548,
"CAN","M3","TOT","IDX2015","M","2016-10",111.5642,
"CAN","M3","TOT","IDX2015","M","2016-11",111.9082,
"CAN","M3","TOT","IDX2015","M","2016-12",112.5724,
"CAN","M3","TOT","IDX2015","M","2017-01",112.8624,
"CAN","M3","TOT","IDX2015","M","2017-02",112.8585,
"CAN","M3","TOT","IDX2015","M","2017-03",113.7699,
"CAN","M3","TOT","IDX2015","M","2017-04",115.0069,
"CAN","M3","TOT","IDX2015","M","2017-05",115.8958,
"CAN","M3","TOT","IDX2015","M","2017-06",115.5704,
"CAN","M3","TOT","IDX2015","M","2017-07",115.2299,
"CAN","M3","TOT","IDX2015","M","2017-08",115.5178,
"CAN","M3","TOT","IDX2015","M","2017-09",115.9006,
"CAN","M3","TOT","IDX2015","M","2017-10",116.7075,
"CAN","M3","TOT","IDX2015","M","2017-11",117.3555,
"CAN","M3","TOT","IDX2015","M","2017-12",118.0461,
"CAN","M3","TOT","IDX2015","M","2018-01",117.5758,
"CAN","M3","TOT","IDX2015","M","2018-02",118.8625,
"CAN","M3","TOT","IDX2015","M","2018-03",119.0548,
"CAN","M3","TOT","IDX2015","M","2018-04",119.2642,
"CAN","M3","TOT","IDX2015","M","2018-05",119.8767,
"CAN","M3","TOT","IDX2015","M","2018-06",120.6148,
"CAN","M3","TOT","IDX2015","M","2018-07",121.1386,
"CAN","M3","TOT","IDX2015","M","2018-08",121.8608,
"CAN","M3","TOT","IDX2015","M","2018-09",122.5326,
"CAN","M3","TOT","IDX2015","M","2018-10",123.1293,
"CAN","M3","TOT","IDX2015","M","2018-11",123.9555,
"CAN","M3","TOT","IDX2015","M","2018-12",125.5599,
"CAN","M3","TOT","IDX2015","M","2019-01",125.012,
"CAN","M3","TOT","IDX2015","M","2019-02",126.275,
"CAN","M3","TOT","IDX2015","M","2019-03",127.8008,
"CAN","M3","TOT","IDX2015","M","2019-04",128.7808,
"CAN","M3","TOT","IDX2015","M","2019-05",129.2386,
"CAN","M3","TOT","IDX2015","M","2019-06",129.6822,
"CAN","M3","TOT","IDX2015","M","2019-07",130.8264,
"CAN","M3","TOT","IDX2015","M","2019-08",131.9284,
"CAN","M3","TOT","IDX2015","M","2019-09",132.7681,
"CAN","M3","TOT","IDX2015","M","2019-10",133.6167,
"CAN","M3","TOT","IDX2015","M","2019-11",134.4068,
"CAN","M3","TOT","IDX2015","M","2019-12",135.3421,
"CAN","M3","TOT","IDX2015","M","2020-01",135.6268,
"CAN","M3","TOT","IDX2015","M","2020-02",137.1678,
"CAN","M3","TOT","IDX2015","M","2020-03",140.8031,
"CAN","M3","TOT","IDX2015","M","2020-04",145.6123,
"CAN","M3","TOT","IDX2015","M","2020-05",148.4376,
"CAN","M3","TOT","IDX2015","M","2020-06",150.8081,
"CAN","M3","TOT","IDX2015","M","2020-07",151.7214,
"CAN","M3","TOT","IDX2015","M","2020-08",152.2372,
"CAN","M3","TOT","IDX2015","M","2020-09",153.4632,
"JPN","M3","TOT","IDX2015","M","1980-01",24.14741,
"JPN","M3","TOT","IDX2015","M","1980-02",24.29465,
"JPN","M3","TOT","IDX2015","M","1980-03",24.42553,
"JPN","M3","TOT","IDX2015","M","1980-04",24.59731,
"JPN","M3","TOT","IDX2015","M","1980-05",24.79363,
"JPN","M3","TOT","IDX2015","M","1980-06",24.88361,
"JPN","M3","TOT","IDX2015","M","1980-07",24.98995,
"JPN","M3","TOT","IDX2015","M","1980-08",25.12083,
"JPN","M3","TOT","IDX2015","M","1980-09",25.24353,
"JPN","M3","TOT","IDX2015","M","1980-10",25.38259,
"JPN","M3","TOT","IDX2015","M","1980-11",25.58709,
"JPN","M3","TOT","IDX2015","M","1980-12",25.75887,
"JPN","M3","TOT","IDX2015","M","1981-01",25.93065,
"JPN","M3","TOT","IDX2015","M","1981-02",26.12697,
"JPN","M3","TOT","IDX2015","M","1981-03",26.32329,
"JPN","M3","TOT","IDX2015","M","1981-04",26.59323,
"JPN","M3","TOT","IDX2015","M","1981-05",26.75683,
"JPN","M3","TOT","IDX2015","M","1981-06",27.04313,
"JPN","M3","TOT","IDX2015","M","1981-07",27.25581,
"JPN","M3","TOT","IDX2015","M","1981-08",27.49303,
"JPN","M3","TOT","IDX2015","M","1981-09",27.73843,
"JPN","M3","TOT","IDX2015","M","1981-10",28.01655,
"JPN","M3","TOT","IDX2015","M","1981-11",28.21288,
"JPN","M3","TOT","IDX2015","M","1981-12",28.41738,
"JPN","M3","TOT","IDX2015","M","1982-01",28.6546,
"JPN","M3","TOT","IDX2015","M","1982-02",28.85092,
"JPN","M3","TOT","IDX2015","M","1982-03",29.0227,
"JPN","M3","TOT","IDX2015","M","1982-04",29.15358,
"JPN","M3","TOT","IDX2015","M","1982-05",29.34172,
"JPN","M3","TOT","IDX2015","M","1982-06",29.5135,
"JPN","M3","TOT","IDX2015","M","1982-07",29.79162,
"JPN","M3","TOT","IDX2015","M","1982-08",29.99612,
"JPN","M3","TOT","IDX2015","M","1982-09",30.15154,
"JPN","M3","TOT","IDX2015","M","1982-10",30.33968,
"JPN","M3","TOT","IDX2015","M","1982-11",30.51964,
"JPN","M3","TOT","IDX2015","M","1982-12",30.6587,
"JPN","M3","TOT","IDX2015","M","1983-01",30.8223,
"JPN","M3","TOT","IDX2015","M","1983-02",30.9859,
"JPN","M3","TOT","IDX2015","M","1983-03",31.1495,
"JPN","M3","TOT","IDX2015","M","1983-04",31.37854,
"JPN","M3","TOT","IDX2015","M","1983-05",31.57486,
"JPN","M3","TOT","IDX2015","M","1983-06",31.78754,
"JPN","M3","TOT","IDX2015","M","1983-07",31.93478,
"JPN","M3","TOT","IDX2015","M","1983-08",32.11474,
"JPN","M3","TOT","IDX2015","M","1983-09",32.32742,
"JPN","M3","TOT","IDX2015","M","1983-10",32.52374,
"JPN","M3","TOT","IDX2015","M","1983-11",32.65462,
"JPN","M3","TOT","IDX2015","M","1983-12",32.96547,
"JPN","M3","TOT","IDX2015","M","1984-01",33.1536,
"JPN","M3","TOT","IDX2015","M","1984-02",33.37447,
"JPN","M3","TOT","IDX2015","M","1984-03",33.66077,
"JPN","M3","TOT","IDX2015","M","1984-04",33.74257,
"JPN","M3","TOT","IDX2015","M","1984-05",33.97979,
"JPN","M3","TOT","IDX2015","M","1984-06",34.20883,
"JPN","M3","TOT","IDX2015","M","1984-07",34.4215,
"JPN","M3","TOT","IDX2015","M","1984-08",34.64237,
"JPN","M3","TOT","IDX2015","M","1984-09",34.90413,
"JPN","M3","TOT","IDX2015","M","1984-10",35.07591,
"JPN","M3","TOT","IDX2015","M","1984-11",35.30495,
"JPN","M3","TOT","IDX2015","M","1984-12",35.49309,
"JPN","M3","TOT","IDX2015","M","1985-01",35.77121,
"JPN","M3","TOT","IDX2015","M","1985-02",36.01661,
"JPN","M3","TOT","IDX2015","M","1985-03",36.28655,
"JPN","M3","TOT","IDX2015","M","1985-04",36.58921,
"JPN","M3","TOT","IDX2015","M","1985-05",36.82643,
"JPN","M3","TOT","IDX2015","M","1985-06",37.04729,
"JPN","M3","TOT","IDX2015","M","1985-07",37.29269,
"JPN","M3","TOT","IDX2015","M","1985-08",37.52991,
"JPN","M3","TOT","IDX2015","M","1985-09",37.79985,
"JPN","M3","TOT","IDX2015","M","1985-10",38.11887,
"JPN","M3","TOT","IDX2015","M","1985-11",38.44608,
"JPN","M3","TOT","IDX2015","M","1985-12",38.77327,
"JPN","M3","TOT","IDX2015","M","1986-01",38.9696,
"JPN","M3","TOT","IDX2015","M","1986-02",39.22318,
"JPN","M3","TOT","IDX2015","M","1986-03",39.49311,
"JPN","M3","TOT","IDX2015","M","1986-04",39.69762,
"JPN","M3","TOT","IDX2015","M","1986-05",39.93484,
"JPN","M3","TOT","IDX2015","M","1986-06",40.26204,
"JPN","M3","TOT","IDX2015","M","1986-07",40.55652,
"JPN","M3","TOT","IDX2015","M","1986-08",40.82646,
"JPN","M3","TOT","IDX2015","M","1986-09",41.1373,
"JPN","M3","TOT","IDX2015","M","1986-10",41.36634,
"JPN","M3","TOT","IDX2015","M","1986-11",41.61174,
"JPN","M3","TOT","IDX2015","M","1986-12",42.0371,
"JPN","M3","TOT","IDX2015","M","1987-01",42.35612,
"JPN","M3","TOT","IDX2015","M","1987-02",42.66696,
"JPN","M3","TOT","IDX2015","M","1987-03",43.11686,
"JPN","M3","TOT","IDX2015","M","1987-04",43.58313,
"JPN","M3","TOT","IDX2015","M","1987-05",44.00031,
"JPN","M3","TOT","IDX2015","M","1987-06",44.38477,
"JPN","M3","TOT","IDX2015","M","1987-07",44.79377,
"JPN","M3","TOT","IDX2015","M","1987-08",45.24367,
"JPN","M3","TOT","IDX2015","M","1987-09",45.70175,
"JPN","M3","TOT","IDX2015","M","1987-10",46.08621,
"JPN","M3","TOT","IDX2015","M","1987-11",46.62609,
"JPN","M3","TOT","IDX2015","M","1987-12",46.91239,
"JPN","M3","TOT","IDX2015","M","1988-01",47.34593,
"JPN","M3","TOT","IDX2015","M","1988-02",47.84491,
"JPN","M3","TOT","IDX2015","M","1988-03",48.19665,
"JPN","M3","TOT","IDX2015","M","1988-04",48.56475,
"JPN","M3","TOT","IDX2015","M","1988-05",49.07191,
"JPN","M3","TOT","IDX2015","M","1988-06",49.44001,
"JPN","M3","TOT","IDX2015","M","1988-07",49.82448,
"JPN","M3","TOT","IDX2015","M","1988-08",50.25802,
"JPN","M3","TOT","IDX2015","M","1988-09",50.62612,
"JPN","M3","TOT","IDX2015","M","1988-10",51.07602,
"JPN","M3","TOT","IDX2015","M","1988-11",51.44412,
"JPN","M3","TOT","IDX2015","M","1988-12",51.84494,
"JPN","M3","TOT","IDX2015","M","1989-01",51.984,
"JPN","M3","TOT","IDX2015","M","1989-02",52.76928,
"JPN","M3","TOT","IDX2015","M","1989-03",53.18646,
"JPN","M3","TOT","IDX2015","M","1989-04",53.48094,
"JPN","M3","TOT","IDX2015","M","1989-05",53.75089,
"JPN","M3","TOT","IDX2015","M","1989-06",54.20897,
"JPN","M3","TOT","IDX2015","M","1989-07",54.68341,
"JPN","M3","TOT","IDX2015","M","1989-08",55.12513,
"JPN","M3","TOT","IDX2015","M","1989-09",55.50141,
"JPN","M3","TOT","IDX2015","M","1989-10",55.91859,
"JPN","M3","TOT","IDX2015","M","1989-11",56.46665,
"JPN","M3","TOT","IDX2015","M","1989-12",57.39099,
"JPN","M3","TOT","IDX2015","M","1990-01",57.97177,
"JPN","M3","TOT","IDX2015","M","1990-02",59.08426,
"JPN","M3","TOT","IDX2015","M","1990-03",59.46872,
"JPN","M3","TOT","IDX2015","M","1990-04",60.51576,
"JPN","M3","TOT","IDX2015","M","1990-05",60.81842,
"JPN","M3","TOT","IDX2015","M","1990-06",60.9902,
"JPN","M3","TOT","IDX2015","M","1990-07",61.33376,
"JPN","M3","TOT","IDX2015","M","1990-08",61.66096,
"JPN","M3","TOT","IDX2015","M","1990-09",62.0536,
"JPN","M3","TOT","IDX2015","M","1990-10",62.34808,
"JPN","M3","TOT","IDX2015","M","1990-11",62.02088,
"JPN","M3","TOT","IDX2015","M","1990-12",62.23356,
"JPN","M3","TOT","IDX2015","M","1991-01",62.36444,
"JPN","M3","TOT","IDX2015","M","1991-02",62.51168,
"JPN","M3","TOT","IDX2015","M","1991-03",62.6262,
"JPN","M3","TOT","IDX2015","M","1991-04",62.82252,
"JPN","M3","TOT","IDX2015","M","1991-05",62.96976,
"JPN","M3","TOT","IDX2015","M","1991-06",63.10882,
"JPN","M3","TOT","IDX2015","M","1991-07",63.33786,
"JPN","M3","TOT","IDX2015","M","1991-08",63.32968,
"JPN","M3","TOT","IDX2015","M","1991-09",63.50146,
"JPN","M3","TOT","IDX2015","M","1991-10",63.64052,
"JPN","M3","TOT","IDX2015","M","1991-11",63.61598,
"JPN","M3","TOT","IDX2015","M","1991-12",63.61598,
"JPN","M3","TOT","IDX2015","M","1992-01",63.62416,
"JPN","M3","TOT","IDX2015","M","1992-02",63.54236,
"JPN","M3","TOT","IDX2015","M","1992-03",63.7305,
"JPN","M3","TOT","IDX2015","M","1992-04",63.61598,
"JPN","M3","TOT","IDX2015","M","1992-05",63.45238,
"JPN","M3","TOT","IDX2015","M","1992-06",63.526,
"JPN","M3","TOT","IDX2015","M","1992-07",63.4033,
"JPN","M3","TOT","IDX2015","M","1992-08",63.42784,
"JPN","M3","TOT","IDX2015","M","1992-09",63.3215,
"JPN","M3","TOT","IDX2015","M","1992-10",63.37058,
"JPN","M3","TOT","IDX2015","M","1992-11",63.41148,
"JPN","M3","TOT","IDX2015","M","1992-12",63.54236,
"JPN","M3","TOT","IDX2015","M","1993-01",63.58326,
"JPN","M3","TOT","IDX2015","M","1993-02",63.72232,
"JPN","M3","TOT","IDX2015","M","1993-03",63.61598,
"JPN","M3","TOT","IDX2015","M","1993-04",63.86956,
"JPN","M3","TOT","IDX2015","M","1993-05",64.1395,
"JPN","M3","TOT","IDX2015","M","1993-06",64.27856,
"JPN","M3","TOT","IDX2015","M","1993-07",64.27039,
"JPN","M3","TOT","IDX2015","M","1993-08",64.40945,
"JPN","M3","TOT","IDX2015","M","1993-09",64.40945,
"JPN","M3","TOT","IDX2015","M","1993-10",64.52396,
"JPN","M3","TOT","IDX2015","M","1993-11",64.46671,
"JPN","M3","TOT","IDX2015","M","1993-12",64.54032,
"JPN","M3","TOT","IDX2015","M","1994-01",64.61395,
"JPN","M3","TOT","IDX2015","M","1994-02",64.70393,
"JPN","M3","TOT","IDX2015","M","1994-03",64.86752,
"JPN","M3","TOT","IDX2015","M","1994-04",65.17019,
"JPN","M3","TOT","IDX2015","M","1994-05",65.22745,
"JPN","M3","TOT","IDX2015","M","1994-06",65.26835,
"JPN","M3","TOT","IDX2015","M","1994-07",65.59555,
"JPN","M3","TOT","IDX2015","M","1994-08",65.71007,
"JPN","M3","TOT","IDX2015","M","1994-09",65.98001,
"JPN","M3","TOT","IDX2015","M","1994-10",66.10271,
"JPN","M3","TOT","IDX2015","M","1994-11",66.19269,
"JPN","M3","TOT","IDX2015","M","1994-12",66.38083,
"JPN","M3","TOT","IDX2015","M","1995-01",66.57715,
"JPN","M3","TOT","IDX2015","M","1995-02",66.87981,
"JPN","M3","TOT","IDX2015","M","1995-03",67.02705,
"JPN","M3","TOT","IDX2015","M","1995-04",67.10885,
"JPN","M3","TOT","IDX2015","M","1995-05",67.20701,
"JPN","M3","TOT","IDX2015","M","1995-06",67.32153,
"JPN","M3","TOT","IDX2015","M","1995-07",67.37879,
"JPN","M3","TOT","IDX2015","M","1995-08",67.55875,
"JPN","M3","TOT","IDX2015","M","1995-09",67.80415,
"JPN","M3","TOT","IDX2015","M","1995-10",67.88595,
"JPN","M3","TOT","IDX2015","M","1995-11",68.31131,
"JPN","M3","TOT","IDX2015","M","1995-12",68.48309,
"JPN","M3","TOT","IDX2015","M","1996-01",68.61398,
"JPN","M3","TOT","IDX2015","M","1996-02",68.73667,
"JPN","M3","TOT","IDX2015","M","1996-03",69.05569,
"JPN","M3","TOT","IDX2015","M","1996-04",69.08023,
"JPN","M3","TOT","IDX2015","M","1996-05",69.36653,
"JPN","M3","TOT","IDX2015","M","1996-06",69.67738,
"JPN","M3","TOT","IDX2015","M","1996-07",69.81644,
"JPN","M3","TOT","IDX2015","M","1996-08",69.96368,
"JPN","M3","TOT","IDX2015","M","1996-09",70.11909,
"JPN","M3","TOT","IDX2015","M","1996-10",70.38904,
"JPN","M3","TOT","IDX2015","M","1996-11",70.47083,
"JPN","M3","TOT","IDX2015","M","1996-12",70.50356,
"JPN","M3","TOT","IDX2015","M","1997-01",70.64262,
"JPN","M3","TOT","IDX2015","M","1997-02",70.6917,
"JPN","M3","TOT","IDX2015","M","1997-03",70.91256,
"JPN","M3","TOT","IDX2015","M","1997-04",71.33792,
"JPN","M3","TOT","IDX2015","M","1997-05",71.45244,
"JPN","M3","TOT","IDX2015","M","1997-06",71.72238,
"JPN","M3","TOT","IDX2015","M","1997-07",71.96778,
"JPN","M3","TOT","IDX2015","M","1997-08",72.205,
"JPN","M3","TOT","IDX2015","M","1997-09",72.34406,
"JPN","M3","TOT","IDX2015","M","1997-10",72.55674,
"JPN","M3","TOT","IDX2015","M","1997-11",72.7367,
"JPN","M3","TOT","IDX2015","M","1997-12",73.1866,
"JPN","M3","TOT","IDX2015","M","1998-01",73.60378,
"JPN","M3","TOT","IDX2015","M","1998-02",73.9637,
"JPN","M3","TOT","IDX2015","M","1998-03",74.06187,
"JPN","M3","TOT","IDX2015","M","1998-04",74.23364,
"JPN","M3","TOT","IDX2015","M","1998-05",74.54449,
"JPN","M3","TOT","IDX2015","M","1998-06",74.60175,
"JPN","M3","TOT","IDX2015","M","1998-07",74.96985,
"JPN","M3","TOT","IDX2015","M","1998-08",75.30523,
"JPN","M3","TOT","IDX2015","M","1998-09",75.56699,
"JPN","M3","TOT","IDX2015","M","1998-10",75.69787,
"JPN","M3","TOT","IDX2015","M","1998-11",76.17231,
"JPN","M3","TOT","IDX2015","M","1998-12",76.42589,
"JPN","M3","TOT","IDX2015","M","1999-01",76.61403,
"JPN","M3","TOT","IDX2015","M","1999-02",76.79399,
"JPN","M3","TOT","IDX2015","M","1999-03",77.11301,
"JPN","M3","TOT","IDX2015","M","1999-04",77.20299,
"JPN","M3","TOT","IDX2015","M","1999-05",77.48111,
"JPN","M3","TOT","IDX2015","M","1999-06",77.77559,
"JPN","M3","TOT","IDX2015","M","1999-07",77.91465,
"JPN","M3","TOT","IDX2015","M","1999-08",78.00463,
"JPN","M3","TOT","IDX2015","M","1999-09",78.02099,
"JPN","M3","TOT","IDX2015","M","1999-10",78.27457,
"JPN","M3","TOT","IDX2015","M","1999-11",78.34001,
"JPN","M3","TOT","IDX2015","M","1999-12",78.60177,
"JPN","M3","TOT","IDX2015","M","2000-01",78.62631,
"JPN","M3","TOT","IDX2015","M","2000-02",78.77355,
"JPN","M3","TOT","IDX2015","M","2000-03",78.83899,
"JPN","M3","TOT","IDX2015","M","2000-04",79.02713,
"JPN","M3","TOT","IDX2015","M","2000-05",79.0435,
"JPN","M3","TOT","IDX2015","M","2000-06",79.12529,
"JPN","M3","TOT","IDX2015","M","2000-07",79.14165,
"JPN","M3","TOT","IDX2015","M","2000-08",79.28072,
"JPN","M3","TOT","IDX2015","M","2000-09",79.46067,
"JPN","M3","TOT","IDX2015","M","2000-10",79.62428,
"JPN","M3","TOT","IDX2015","M","2000-11",79.657,
"JPN","M3","TOT","IDX2015","M","2000-12",79.6161,
"JPN","M3","TOT","IDX2015","M","2001-01",79.75516,
"JPN","M3","TOT","IDX2015","M","2001-02",79.9024,
"JPN","M3","TOT","IDX2015","M","2001-03",79.96783,
"JPN","M3","TOT","IDX2015","M","2001-04",80.1069,
"JPN","M3","TOT","IDX2015","M","2001-05",80.26231,
"JPN","M3","TOT","IDX2015","M","2001-06",80.41773,
"JPN","M3","TOT","IDX2015","M","2001-07",80.54044,
"JPN","M3","TOT","IDX2015","M","2001-08",80.6386,
"JPN","M3","TOT","IDX2015","M","2001-09",80.81038,
"JPN","M3","TOT","IDX2015","M","2001-10",80.89217,
"JPN","M3","TOT","IDX2015","M","2001-11",81.03123,
"JPN","M3","TOT","IDX2015","M","2001-12",81.19484,
"JPN","M3","TOT","IDX2015","M","2002-01",81.40752,
"JPN","M3","TOT","IDX2015","M","2002-02",81.51385,
"JPN","M3","TOT","IDX2015","M","2002-03",81.67746,
"JPN","M3","TOT","IDX2015","M","2002-04",81.79198,
"JPN","M3","TOT","IDX2015","M","2002-05",81.9065,
"JPN","M3","TOT","IDX2015","M","2002-06",81.97194,
"JPN","M3","TOT","IDX2015","M","2002-07",82.08646,
"JPN","M3","TOT","IDX2015","M","2002-08",82.1928,
"JPN","M3","TOT","IDX2015","M","2002-09",82.2746,
"JPN","M3","TOT","IDX2015","M","2002-10",82.38094,
"JPN","M3","TOT","IDX2015","M","2002-11",82.44638,
"JPN","M3","TOT","IDX2015","M","2002-12",82.34822,
"JPN","M3","TOT","IDX2015","M","2003-01",82.3973,
"JPN","M3","TOT","IDX2015","M","2003-02",82.45456,
"JPN","M3","TOT","IDX2015","M","2003-03",82.45456,
"JPN","M3","TOT","IDX2015","M","2003-04",82.49546,
"JPN","M3","TOT","IDX2015","M","2003-05",82.66724,
"JPN","M3","TOT","IDX2015","M","2003-06",82.8063,
"JPN","M3","TOT","IDX2015","M","2003-07",82.90446,
"JPN","M3","TOT","IDX2015","M","2003-08",83.1335,
"JPN","M3","TOT","IDX2015","M","2003-09",83.0108,
"JPN","M3","TOT","IDX2015","M","2003-10",83.0517,
"JPN","M3","TOT","IDX2015","M","2003-11",83.08442,
"JPN","M3","TOT","IDX2015","M","2003-12",83.12532,
"JPN","M3","TOT","IDX2015","M","2004-01",83.23166,
"JPN","M3","TOT","IDX2015","M","2004-02",83.3789,
"JPN","M3","TOT","IDX2015","M","2004-03",83.45252,
