"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1961-01",101.0632,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1961-02",100.8658,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1961-03",100.6448,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1961-04",100.4141,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1961-05",100.1946,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1961-06",100.0151,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1961-07",99.8751,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1961-08",99.76775,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1961-09",99.68626,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1961-10",99.6358,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1961-11",99.63161,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1961-12",99.65305,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1962-01",99.68026,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1962-02",99.68974,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1962-03",99.68797,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1962-04",99.68076,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1962-05",99.6532,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1962-06",99.584,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1962-07",99.47278,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1962-08",99.32802,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1962-09",99.16042,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1962-10",98.97412,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1962-11",98.79143,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1962-12",98.62537,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1963-01",98.50524,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1963-02",98.46275,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1963-03",98.52877,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1963-04",98.66466,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1963-05",98.83584,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1963-06",99.02512,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1963-07",99.21383,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1963-08",99.39713,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1963-09",99.5774,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1963-10",99.7767,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1963-11",100.0322,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1963-12",100.3535,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1964-01",100.7336,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1964-02",101.0978,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1964-03",101.3998,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1964-04",101.6321,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1964-05",101.7931,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1964-06",101.8696,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1964-07",101.8578,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1964-08",101.7865,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1964-09",101.6964,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1964-10",101.6199,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1964-11",101.5779,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1964-12",101.5559,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1965-01",101.5199,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1965-02",101.426,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1965-03",101.2753,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1965-04",101.096,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1965-05",100.9048,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1965-06",100.7053,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1965-07",100.5215,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1965-08",100.3493,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1965-09",100.1794,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1965-10",100.0019,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1965-11",99.84445,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1965-12",99.72563,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1966-01",99.6293,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1966-02",99.50257,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1966-03",99.29707,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1966-04",98.98972,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1966-05",98.58424,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1966-06",98.0938,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1966-07",97.54288,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1966-08",96.96058,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1966-09",96.38557,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1966-10",95.86501,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1966-11",95.47201,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1966-12",95.26228,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1967-01",95.24598,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1967-02",95.40528,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1967-03",95.70335,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1967-04",96.10839,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1967-05",96.59821,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1967-06",97.15352,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1967-07",97.7452,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1967-08",98.34425,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1967-09",98.91177,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1967-10",99.40893,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1967-11",99.81375,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1967-12",100.1235,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1968-01",100.3618,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1968-02",100.5944,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1968-03",100.8566,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1968-04",101.1619,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1968-05",101.4969,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1968-06",101.8428,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1968-07",102.1857,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1968-08",102.4859,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1968-09",102.7245,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1968-10",102.9071,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1968-11",103.0677,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1968-12",103.2186,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1969-01",103.3607,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1969-02",103.5587,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1969-03",103.7308,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1969-04",103.858,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1969-05",103.9043,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1969-06",103.8367,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1969-07",103.6437,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1969-08",103.3417,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1969-09",102.9529,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1969-10",102.5041,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1969-11",102.0287,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1969-12",101.5524,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1970-01",101.1315,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1970-02",100.7972,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1970-03",100.5455,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1970-04",100.3663,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1970-05",100.2488,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1970-06",100.1685,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1970-07",100.1128,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1970-08",100.0613,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1970-09",99.99641,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1970-10",99.92449,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1970-11",99.85871,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1970-12",99.79427,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1971-01",99.70893,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1971-02",99.59208,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1971-03",99.42603,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1971-04",99.20483,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1971-05",98.94579,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1971-06",98.6555,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1971-07",98.34545,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1971-08",98.05229,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1971-09",97.85593,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1971-10",97.81095,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1971-11",97.9437,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1971-12",98.24269,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1972-01",98.66552,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1972-02",99.15881,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1972-03",99.68542,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1972-04",100.2088,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1972-05",100.7079,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1972-06",101.1816,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1972-07",101.6194,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1972-08",102.0151,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1972-09",102.3623,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1972-10",102.6572,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1972-11",102.8964,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1972-12",103.052,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1973-01",103.0738,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1973-02",102.7489,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1973-03",102.2844,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1973-04",101.7239,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1973-05",101.1016,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1973-06",100.4654,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1973-07",99.87572,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1973-08",99.37788,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1973-09",98.98331,
"DEU","CLI","AMPLITUD","LTRENDIDX","M","1973-10",98.69884,
