Datum,Zuletzt,Eröffn.,Hoch,Tief,Vol.,+/- %
13.05.2016,"9.945,5","9.818,0","9.979,5","9.761,0","108,92K","0,86%"
12.05.2016,"9.861,0","9.967,5","10.087,5","9.838,5","124,97K","-1,18%"
11.05.2016,"9.978,5","10.060,5","10.068,0","9.928,0","92,88K","-0,58%"
10.05.2016,"10.037,0","10.034,0","10.114,5","9.993,5","96,19K","0,55%"
09.05.2016,"9.982,0","9.960,0","10.076,0","9.879,0","111,74K","1,07%"
06.05.2016,"9.876,5","9.814,0","9.931,5","9.736,0","107,53K","0,48%"
05.05.2016,"9.829,0","9.890,0","9.929,0","9.805,5","85,80K","0,01%"
04.05.2016,"9.828,0","9.955,0","9.974,5","9.817,0","104,77K","-1,29%"
03.05.2016,"9.956,5","10.135,0","10.144,0","9.930,0","118,08K","-1,64%"
02.05.2016,"10.122,0","10.080,5","10.169,0","10.076,0","89,99K","0,36%"
29.04.2016,"10.085,5","10.229,0","10.282,5","10.054,5","129,43K","-2,48%"
28.04.2016,"10.342,5","10.281,5","10.364,0","10.152,5","120,35K","0,14%"
27.04.2016,"10.328,5","10.283,0","10.378,5","10.252,0","98,60K","0,26%"
26.04.2016,"10.301,5","10.353,0","10.421,5","10.243,0","107,02K","-0,27%"
25.04.2016,"10.329,5","10.398,0","10.438,0","10.261,5","111,52K","-0,64%"
22.04.2016,"10.396,5","10.428,0","10.462,0","10.357,0","91,74K","-0,84%"
21.04.2016,"10.485,0","10.495,5","10.522,0","10.371,0","108,16K","0,11%"
20.04.2016,"10.473,5","10.342,0","10.495,0","10.313,5","104,85K","0,89%"
19.04.2016,"10.381,5","10.215,0","10.408,0","10.181,5","127,24K","2,11%"
18.04.2016,"10.166,5","9.972,5","10.183,5","9.938,0","103,77K","0,80%"
15.04.2016,"10.085,5","10.104,0","10.125,0","10.043,0","83,22K","-0,36%"
14.04.2016,"10.121,5","10.075,5","10.137,0","10.045,5","97,81K","0,90%"
13.04.2016,"10.031,5","9.883,0","10.073,0","9.883,0","115,36K","2,39%"
12.04.2016,"9.797,0","9.706,0","9.829,5","9.645,0","116,13K","0,73%"
11.04.2016,"9.726,0","9.649,5","9.784,5","9.551,5","115,09K","0,78%"
08.04.2016,"9.650,5","9.579,5","9.707,5","9.570,0","96,66K","1,22%"
07.04.2016,"9.534,5","9.679,0","9.736,0","9.472,5","115,42K","-1,36%"
06.04.2016,"9.666,0","9.617,0","9.700,5","9.537,5","113,47K","0,54%"
05.04.2016,"9.614,5","9.760,0","9.760,0","9.556,0","118,37K","-2,31%"
04.04.2016,"9.842,0","9.860,5","9.946,0","9.767,0","116,13K","0,04%"
01.04.2016,"9.838,0","9.915,0","9.919,0","9.712,5","143,44K","-1,62%"
31.03.2016,"10.000,0","10.058,0","10.070,5","9.963,0","89,60K","-0,90%"
30.03.2016,"10.091,0","9.988,0","10.139,0","9.964,0","87,15K","1,67%"
29.03.2016,"9.925,5","9.945,0","9.994,0","9.845,5","89,61K","0,20%"
24.03.2016,"9.905,5","9.999,0","10.023,5","9.876,5","91,57K","-1,62%"
23.03.2016,"10.068,5","10.016,0","10.153,0","10.000,5","99,40K","0,62%"
22.03.2016,"10.006,0","9.988,0","10.037,5","9.791,0","116,18K","0,28%"
21.03.2016,"9.978,5","9.952,0","10.133,0","9.893,0","93,65K","0,78%"
18.03.2016,"9.901,5","9.875,0","9.937,0","9.819,0","13,36K","0,30%"
17.03.2016,"9.871,5","10.039,5","10.069,5","9.747,5","177,06K","-1,12%"
16.03.2016,"9.983,5","9.961,0","10.023,5","9.916,0","161,20K","0,44%"
15.03.2016,"9.940,0","9.954,0","9.976,0","9.889,0","151,96K","-0,50%"
14.03.2016,"9.989,5","9.878,0","10.040,0","9.868,5","127,71K","1,61%"
11.03.2016,"9.831,5","9.629,5","9.895,0","9.623,5","134,80K","3,35%"
10.03.2016,"9.513,0","9.730,0","9.996,5","9.394,5","213,04K","-2,20%"
09.03.2016,"9.726,5","9.713,0","9.840,0","9.678,0","102,61K","0,38%"
08.03.2016,"9.690,0","9.713,0","9.788,0","9.613,0","108,17K","-0,84%"
07.03.2016,"9.772,5","9.786,5","9.809,5","9.686,0","85,61K","-0,47%"
04.03.2016,"9.818,5","9.780,0","9.900,0","9.738,0","103,12K","0,87%"
03.03.2016,"9.734,0","9.806,0","9.818,0","9.706,0","82,51K","-0,43%"
02.03.2016,"9.776,0","9.811,0","9.838,5","9.692,0","101,87K","0,63%"
01.03.2016,"9.714,5","9.432,0","9.776,5","9.425,0","120,99K","2,65%"
29.02.2016,"9.464,0","9.434,5","9.506,5","9.326,0","109,71K","-0,65%"
26.02.2016,"9.525,5","9.420,0","9.575,5","9.411,0","111,11K","2,13%"
25.02.2016,"9.327,0","9.268,0","9.398,0","9.197,0","111,09K","1,95%"
24.02.2016,"9.149,0","9.378,0","9.425,0","9.120,5","132,75K","-2,92%"
23.02.2016,"9.424,0","9.495,0","9.534,0","9.394,0","94,49K","-1,54%"
22.02.2016,"9.571,5","9.435,0","9.586,0","9.434,0","76,60K","2,23%"
19.02.2016,"9.362,5","9.458,0","9.474,0","9.316,0","96,43K","-0,99%"
18.02.2016,"9.456,5","9.391,0","9.548,5","9.342,5","107,92K","0,85%"
17.02.2016,"9.376,5","9.161,0","9.418,0","9.130,0","99,52K","2,98%"
16.02.2016,"9.105,5","9.262,0","9.268,0","9.072,0","102,62K","-1,12%"
15.02.2016,"9.209,0","9.108,0","9.245,0","9.105,5","81,59K","2,98%"
12.02.2016,"8.942,5","8.831,0","8.991,0","8.806,5","106,07K","1,93%"
11.02.2016,"8.773,5","8.885,0","8.914,5","8.690,5","156,98K","-2,78%"
10.02.2016,"9.024,5","8.910,5","9.125,0","8.868,0","130,96K","1,32%"
09.02.2016,"8.906,5","8.925,5","9.037,5","8.767,5","174,56K","-0,74%"
08.02.2016,"8.972,5","9.314,0","9.334,5","8.915,5","164,13K","-3,17%"
05.02.2016,"9.266,5","9.360,0","9.467,5","9.221,0","128,32K","-1,36%"
04.02.2016,"9.394,0","9.602,0","9.620,0","9.260,5","146,37K","-0,43%"
03.02.2016,"9.435,0","9.475,0","9.574,0","9.345,0","151,11K","-1,33%"
02.02.2016,"9.562,5","9.735,0","9.735,0","9.478,5","119,55K","-1,82%"
01.02.2016,"9.739,5","9.842,0","9.846,0","9.630,5","96,57K","-0,17%"
29.01.2016,"9.756,0","9.796,0","9.836,0","9.646,0","101,37K","1,38%"
28.01.2016,"9.623,5","9.789,0","9.902,5","9.586,0","132,78K","-2,37%"
27.01.2016,"9.857,0","9.817,5","9.923,5","9.711,0","102,50K","0,22%"
26.01.2016,"9.835,0","9.591,5","9.870,5","9.563,0","99,76K","1,02%"
25.01.2016,"9.736,0","9.840,0","9.848,0","9.670,0","92,63K","-0,58%"
22.01.2016,"9.792,5","9.720,0","9.841,5","9.704,5","116,71K","2,33%"
21.01.2016,"9.569,5","9.401,0","9.667,5","9.333,0","150,87K","2,27%"
20.01.2016,"9.357,5","9.390,5","9.518,0","9.251,5","161,40K","-3,08%"
19.01.2016,"9.655,0","9.682,5","9.760,0","9.525,5","116,72K","1,38%"
18.01.2016,"9.524,0","9.566,0","9.660,5","9.454,0","93,25K","0,15%"
15.01.2016,"9.509,5","9.786,0","9.834,0","9.410,0","166,59K","-3,14%"
14.01.2016,"9.817,5","9.840,0","9.943,5","9.612,0","167,19K","-1,33%"
13.01.2016,"9.949,5","10.107,0","10.165,5","9.734,5","130,82K","-0,45%"
12.01.2016,"9.994,5","9.811,5","10.094,5","9.776,0","117,69K","1,39%"
11.01.2016,"9.857,0","9.696,5","9.980,5","9.657,0","126,09K","-0,03%"
08.01.2016,"9.859,5","9.973,5","10.125,5","9.723,0","131,19K","-1,14%"
07.01.2016,"9.973,5","9.986,5","10.041,0","9.810,5","150,86K","-2,40%"
06.01.2016,"10.219,0","10.240,0","10.287,5","10.093,5","111,78K","-0,65%"
05.01.2016,"10.285,5","10.389,0","10.403,5","10.172,0","102,74K","0,21%"
04.01.2016,"10.264,0","10.519,5","10.523,5","10.250,0","126,15K","-4,72%"
30.12.2015,"10.772,0","10.884,0","10.886,0","10.693,5","40,63K","-0,68%"
29.12.2015,"10.846,0","10.732,0","10.884,0","10.731,0","50,51K","1,82%"
28.12.2015,"10.652,0","10.727,5","10.774,5","10.628,5","43,02K","-1,06%"
24.12.2015,"10.765,8","10.765,8","10.765,8","10.765,8",-,"0,21%"
23.12.2015,"10.743,5","10.567,5","10.767,0","10.565,0","71,59K","2,54%"
22.12.2015,"10.477,5","10.595,0","10.639,5","10.401,5","87,50K","-0,59%"
21.12.2015,"10.539,5","10.551,0","10.803,5","10.475,5","92,50K","-0,57%"
18.12.2015,"10.599,6","10.665,5","10.735,0","10.620,5","10,06K","-1,44%"
17.12.2015,"10.754,0","10.627,0","10.833,0","10.526,0","129,59K","2,78%"
16.12.2015,"10.463,0","10.481,0","10.650,0","10.421,0","147,63K","0,10%"
15.12.2015,"10.453,0","10.262,0","10.489,0","10.224,0","158,47K","3,04%"
14.12.2015,"10.144,5","10.350,0","10.446,5","10.119,5","178,14K","-2,02%"
11.12.2015,"10.353,5","10.598,0","10.606,0","10.268,5","146,78K","-2,45%"
10.12.2015,"10.613,5","10.510,0","10.664,0","10.497,5","89,36K","0,03%"
09.12.2015,"10.610,5","10.689,0","10.719,5","10.447,5","122,27K","-0,72%"
08.12.2015,"10.687,0","10.885,0","10.900,0","10.612,5","109,91K","-1,67%"
07.12.2015,"10.868,5","10.877,0","10.994,5","10.805,0","95,97K","1,07%"
04.12.2015,"10.753,0","10.684,0","10.879,5","10.630,5","120,73K","-0,68%"
03.12.2015,"10.827,0","11.150,0","11.323,5","10.641,0","200,67K","-3,25%"
02.12.2015,"11.191,0","11.314,5","11.334,0","11.078,5","103,03K","-0,67%"
01.12.2015,"11.266,5","11.415,0","11.419,0","11.234,0","99,35K","-0,98%"
30.11.2015,"11.378,5","11.283,0","11.433,5","11.252,5","81,39K","0,75%"
27.11.2015,"11.294,0","11.251,5","11.356,0","11.243,0","63,41K","-0,19%"
26.11.2015,"11.315,0","11.175,5","11.369,0","11.163,0","61,08K","1,35%"
25.11.2015,"11.164,5","10.977,5","11.189,0","10.920,0","86,86K","2,25%"
24.11.2015,"10.919,0","11.071,0","11.083,0","10.867,0","116,85K","-1,74%"
23.11.2015,"11.112,5","11.135,0","11.143,0","11.027,0","69,52K","-0,12%"
20.11.2015,"11.126,0","11.064,0","11.166,0","11.049,0","83,81K","0,33%"
19.11.2015,"11.089,0","11.050,0","11.153,5","11.034,5","95,74K","1,14%"
18.11.2015,"10.964,0","10.898,5","11.048,5","10.876,0","90,29K","0,05%"
17.11.2015,"10.959,0","10.829,0","10.978,5","10.782,0","107,73K","2,54%"
16.11.2015,"10.687,5","10.500,0","10.820,5","10.482,0","101,83K","-0,06%"
13.11.2015,"10.693,5","10.719,0","10.817,0","10.605,5","113,20K","-0,87%"
12.11.2015,"10.787,0","10.890,0","10.960,5","10.711,0","113,57K","-1,13%"
11.11.2015,"10.910,0","10.864,0","10.996,5","10.836,0","86,89K","0,72%"
10.11.2015,"10.832,0","10.854,0","10.872,5","10.727,0","90,85K","0,19%"
09.11.2015,"10.811,5","10.995,0","11.013,5","10.786,0","86,94K","-1,60%"
06.11.2015,"10.987,0","10.902,0","11.059,0","10.841,5","97,92K","0,86%"
05.11.2015,"10.893,0","10.868,5","10.966,0","10.781,5","92,81K","0,49%"
04.11.2015,"10.840,0","10.972,0","11.009,0","10.812,0","94,56K","-0,93%"
03.11.2015,"10.941,5","10.964,5","10.999,0","10.882,5","77,82K","-0,13%"
02.11.2015,"10.956,0","10.761,0","10.995,0","10.727,5","82,19K","1,26%"
30.10.2015,"10.819,5","10.845,5","10.880,0","10.746,5","75,11K","0,28%"
29.10.2015,"10.789,0","10.877,0","10.893,5","10.741,0","89,18K","-0,48%"
28.10.2015,"10.841,5","10.719,5","10.927,0","10.691,0","93,28K","1,19%"
27.10.2015,"10.713,5","10.786,0","10.809,5","10.685,5","86,93K","-0,88%"
26.10.2015,"10.808,5","10.810,0","10.867,5","10.757,5","89,21K","0,23%"
23.10.2015,"10.783,5","10.640,0","10.860,0","10.583,5","124,76K","2,68%"
22.10.2015,"10.502,0","10.206,0","10.587,0","10.188,5","134,85K","2,65%"
21.10.2015,"10.231,0","10.191,0","10.276,5","10.102,5","95,72K","0,67%"
20.10.2015,"10.163,0","10.157,5","10.193,0","10.076,0","78,10K","-0,03%"
19.10.2015,"10.166,5","10.124,0","10.208,0","10.066,0","84,26K","0,67%"
16.10.2015,"10.098,5","10.139,0","10.166,0","10.052,5","92,61K","0,39%"
15.10.2015,"10.059,5","9.980,0","10.148,5","9.956,0","101,43K","1,32%"
14.10.2015,"9.928,0","9.970,0","10.039,0","9.885,5","106,52K","-0,91%"
13.10.2015,"10.019,5","10.104,5","10.116,5","9.935,5","108,36K","-1,11%"
12.10.2015,"10.132,0","10.120,5","10.188,0","10.053,0","67,17K","0,34%"
09.10.2015,"10.098,0","10.119,0","10.147,0","10.044,5","87,63K","0,97%"
08.10.2015,"10.001,0","9.939,0","10.105,0","9.907,5","91,99K","0,54%"
07.10.2015,"9.947,0","9.898,5","10.093,5","9.889,0","130,87K","0,31%"
06.10.2015,"9.916,5","9.827,5","9.956,0","9.728,0","118,64K","1,20%"
05.10.2015,"9.799,0","9.739,0","9.892,5","9.647,5","114,84K","2,76%"
02.10.2015,"9.536,0","9.580,0","9.681,0","9.390,0","136,73K","0,28%"
01.10.2015,"9.509,0","9.748,5","9.787,5","9.449,0","132,86K","-1,56%"
30.09.2015,"9.659,5","9.589,5","9.734,5","9.581,0","127,70K","2,04%"
29.09.2015,"9.466,5","9.420,0","9.539,0","9.301,0","146,88K","-0,25%"
28.09.2015,"9.490,5","9.577,0","9.678,5","9.434,0","126,40K","-2,21%"
25.09.2015,"9.705,0","9.598,0","9.746,5","9.561,5","125,83K","3,07%"
24.09.2015,"9.415,5","9.591,5","9.708,0","9.361,0","149,60K","-2,13%"
23.09.2015,"9.620,5","9.510,0","9.712,0","9.483,0","111,57K","0,54%"
22.09.2015,"9.569,0","9.991,0","10.019,0","9.557,5","152,91K","-4,02%"
21.09.2015,"9.969,5","9.885,0","10.000,5","9.782,0","106,93K","0,21%"
18.09.2015,"9.948,6","10.200,5","10.220,0","9.968,0","14,28K","-2,89%"
17.09.2015,"10.244,5","10.281,0","10.328,5","10.128,0","96,69K","0,06%"
16.09.2015,"10.238,0","10.229,5","10.339,0","10.171,5","123,35K","0,25%"
15.09.2015,"10.212,5","10.178,5","10.262,0","10.067,5","163,10K","0,45%"
14.09.2015,"10.166,5","10.179,0","10.227,0","10.081,5","120,05K","0,28%"
11.09.2015,"10.138,5","10.250,0","10.250,5","10.076,5","94,23K","-0,75%"
10.09.2015,"10.215,0","10.235,5","10.327,0","10.153,0","123,13K","-0,88%"
09.09.2015,"10.305,5","10.447,5","10.524,0","10.155,5","116,08K","0,24%"
08.09.2015,"10.280,5","10.145,5","10.372,5","10.092,5","97,63K","1,65%"
07.09.2015,"10.114,0","10.100,0","10.183,0","10.052,5","50,74K","0,60%"
04.09.2015,"10.053,5","10.143,0","10.217,0","9.955,0","107,88K","-2,63%"
03.09.2015,"10.325,0","10.125,5","10.380,5","10.111,0","115,84K","2,56%"
02.09.2015,"10.067,0","10.027,5","10.138,0","9.960,0","103,09K","0,72%"
01.09.2015,"9.995,0","10.014,0","10.118,0","9.885,0","128,59K","-2,46%"
31.08.2015,"10.247,0","10.191,5","10.309,0","10.129,5","76,78K","-0,23%"
28.08.2015,"10.271,0","10.313,0","10.353,0","10.183,0","84,48K","-0,60%"
27.08.2015,"10.332,5","10.217,5","10.383,0","10.165,5","122,88K","2,99%"
26.08.2015,"10.033,0","9.993,0","10.204,0","9.849,0","148,77K","-1,27%"
25.08.2015,"10.162,5","9.701,5","10.187,5","9.701,5","191,99K","5,52%"
24.08.2015,"9.630,5","9.806,5","9.936,5","9.317,5","243,41K","-5,14%"
21.08.2015,"10.152,0","10.153,0","10.437,0","9.980,0","203,15K","-2,67%"
20.08.2015,"10.430,0","10.658,0","10.658,0","10.300,0","149,15K","-2,40%"
19.08.2015,"10.686,0","10.847,0","10.856,0","10.670,0","102,96K","-2,11%"
18.08.2015,"10.916,5","10.973,5","10.984,0","10.880,0","72,32K","-0,32%"
17.08.2015,"10.951,0","11.031,0","11.114,0","10.811,5","104,45K","-0,37%"
14.08.2015,"10.992,0","10.983,0","11.094,0","10.909,0","83,79K","-0,09%"
13.08.2015,"11.002,0","11.080,0","11.156,5","10.977,5","111,74K","0,51%"
12.08.2015,"10.946,0","11.200,0","11.202,0","10.892,5","156,76K","-3,03%"
11.08.2015,"11.288,0","11.563,0","11.573,5","11.262,5","129,84K","-2,69%"
10.08.2015,"11.600,0","11.544,0","11.621,5","11.430,0","75,79K","0,92%"
07.08.2015,"11.494,5","11.587,5","11.588,0","11.482,5","74,08K","-0,82%"
06.08.2015,"11.589,5","11.607,5","11.673,0","11.532,5","72,56K","-0,52%"
05.08.2015,"11.650,0","11.480,0","11.659,0","11.476,5","91,35K","1,65%"
04.08.2015,"11.460,5","11.426,0","11.480,5","11.381,5","73,25K","0,19%"
03.08.2015,"11.439,0","11.290,0","11.464,5","11.246,5","104,96K","1,18%"
31.07.2015,"11.306,0","11.282,0","11.329,0","11.169,5","88,62K","0,52%"
30.07.2015,"11.247,5","11.243,5","11.314,0","11.137,5","103,85K","0,34%"
29.07.2015,"11.209,0","11.194,0","11.280,0","11.119,5","103,32K","0,39%"
28.07.2015,"11.165,0","11.100,0","11.248,5","11.066,0","116,75K","0,80%"
27.07.2015,"11.076,5","11.315,0","11.320,0","11.029,5","132,86K","-2,40%"
24.07.2015,"11.349,0","11.482,0","11.549,5","11.282,0","94,99K","-1,35%"
23.07.2015,"11.504,0","11.589,0","11.630,0","11.436,5","83,04K","-0,15%"
22.07.2015,"11.521,5","11.567,0","11.595,5","11.480,0","78,46K","-0,76%"
21.07.2015,"11.609,5","11.783,0","11.783,0","11.570,0","72,12K","-1,25%"
20.07.2015,"11.756,0","11.758,0","11.807,0","11.717,0","56,48K","0,69%"
17.07.2015,"11.675,0","11.737,5","11.767,0","11.650,5","70,03K","-0,47%"
16.07.2015,"11.730,5","11.623,0","11.791,5","11.603,5","89,49K","1,53%"
15.07.2015,"11.553,5","11.535,0","11.571,5","11.478,0","64,65K","0,37%"
14.07.2015,"11.511,0","11.514,0","11.548,5","11.415,5","69,79K","0,22%"
13.07.2015,"11.486,0","11.326,0","11.517,0","11.254,0","101,82K","1,29%"
10.07.2015,"11.340,0","11.206,0","11.403,0","11.147,5","114,62K","2,97%"
09.07.2015,"11.013,0","10.806,0","11.035,5","10.780,5","109,99K","2,44%"
08.07.2015,"10.751,0","10.761,0","10.806,0","10.650,0","114,67K","0,78%"
07.07.2015,"10.668,0","10.905,5","10.949,5","10.659,5","139,92K","-1,93%"
06.07.2015,"10.878,0","10.757,0","10.997,0","10.727,5","119,85K","-1,53%"
03.07.2015,"11.047,0","11.133,0","11.134,5","11.006,5","62,99K","-0,48%"
02.07.2015,"11.100,0","11.176,5","11.231,0","11.071,0","69,48K","-0,60%"
01.07.2015,"11.167,5","11.079,0","11.287,5","10.978,5","135,27K","1,51%"
30.06.2015,"11.001,5","11.015,5","11.140,0","10.897,5","168,71K","-0,87%"
29.06.2015,"11.098,0","10.955,0","11.293,0","10.841,0","159,02K","-3,51%"
26.06.2015,"11.501,5","11.400,0","11.566,0","11.372,0","93,76K","0,19%"
25.06.2015,"11.480,0","11.437,5","11.610,0","11.350,5","115,81K","0,00%"
24.06.2015,"11.480,0","11.590,5","11.595,0","11.367,0","119,87K","-0,55%"
23.06.2015,"11.544,0","11.525,0","11.643,0","11.522,0","114,42K","0,62%"
22.06.2015,"11.472,5","11.224,0","11.489,5","11.214,5","148,34K","2,64%"
19.06.2015,"11.177,1","11.090,5","11.246,0","11.075,0","14,90K","0,64%"
18.06.2015,"11.106,5","10.875,0","11.290,0","10.805,0","158,02K","1,21%"
17.06.2015,"10.973,5","11.088,0","11.119,5","10.872,0","157,14K","-0,70%"
16.06.2015,"11.051,0","10.998,0","11.076,5","10.798,0","176,62K","0,42%"
15.06.2015,"11.004,5","11.100,0","11.117,0","10.953,5","143,07K","-1,69%"
12.06.2015,"11.193,5","11.310,5","11.367,5","11.066,0","136,41K","-1,11%"
11.06.2015,"11.319,5","11.260,5","11.454,0","11.238,0","122,28K","0,38%"
10.06.2015,"11.276,5","10.976,5","11.306,5","10.936,5","126,27K","2,64%"
09.06.2015,"10.986,5","11.020,0","11.072,0","10.861,0","132,46K","-0,90%"
08.06.2015,"11.086,0","11.201,5","11.224,0","10.991,5","112,84K","-1,15%"
05.06.2015,"11.214,5","11.255,0","11.291,0","11.139,5","105,96K","-1,30%"
04.06.2015,"11.362,5","11.369,0","11.453,5","11.186,0","126,26K","-0,51%"
03.06.2015,"11.420,5","11.344,0","11.518,5","11.298,0","109,32K","0,78%"
02.06.2015,"11.332,5","11.468,0","11.487,5","11.268,0","113,42K","-0,94%"
01.06.2015,"11.440,5","11.499,0","11.513,5","11.346,0","98,92K","0,24%"
29.05.2015,"11.413,5","11.697,5","11.722,0","11.401,5","119,93K","-2,23%"
28.05.2015,"11.673,5","11.745,5","11.779,0","11.608,0","79,72K","-0,91%"
27.05.2015,"11.780,5","11.657,5","11.803,5","11.602,5","104,60K","1,37%"
26.05.2015,"11.621,0","11.798,0","11.938,0","11.592,0","115,24K","-1,41%"
25.05.2015,"11.787,1","11.839,0","11.854,3","11.773,8",-,"-0,44%"
24.05.2015,"11.839,4","11.850,8","11.850,8","11.834,9",-,"0,11%"
22.05.2015,"11.826,5","11.887,0","11.888,0","11.796,5","64,45K","-0,40%"
21.05.2015,"11.874,0","11.851,5","11.902,5","11.766,0","70,75K","0,08%"
20.05.2015,"11.865,0","11.846,5","11.893,0","11.788,5","74,22K","-0,16%"
19.05.2015,"11.883,5","11.669,0","11.888,0","11.655,0","119,50K","2,44%"
18.05.2015,"11.600,5","11.480,5","11.645,5","11.385,5","101,11K","1,42%"
15.05.2015,"11.438,0","11.570,0","11.649,0","11.388,0","103,87K","-1,29%"
14.05.2015,"11.587,5","11.333,5","11.593,5","11.225,0","101,06K","2,12%"
13.05.2015,"11.347,0","11.530,5","11.608,0","11.304,0","118,83K","-1,18%"
12.05.2015,"11.482,0","11.645,5","11.659,5","11.387,5","128,54K","-1,64%"
11.05.2015,"11.673,5","11.727,0","11.731,5","11.612,0","78,93K","-0,23%"
08.05.2015,"11.700,5","11.445,0","11.745,0","11.424,5","110,74K","2,37%"
07.05.2015,"11.430,0","11.367,0","11.453,0","11.178,0","124,56K","0,52%"
06.05.2015,"11.371,0","11.390,0","11.475,5","11.252,0","131,41K","0,16%"
05.05.2015,"11.353,0","11.606,5","11.771,5","11.312,0","153,26K","-2,57%"
04.05.2015,"11.653,0","11.535,5","11.680,5","11.424,5","88,54K","1,16%"
01.05.2015,"11.519,8","11.417,6","11.524,7","11.416,5",-,"0,26%"
30.04.2015,"11.489,5","11.476,0","11.592,0","11.353,0","162,90K","0,15%"
29.04.2015,"11.472,5","11.836,5","11.912,5","11.384,0","182,19K","-3,02%"
28.04.2015,"11.830,0","12.037,5","12.085,0","11.773,0","116,82K","-1,95%"
27.04.2015,"12.065,0","11.863,0","12.085,0","11.758,5","125,38K","2,02%"
24.04.2015,"11.826,0","11.790,0","11.916,0","11.737,0","108,33K","0,66%"
23.04.2015,"11.749,0","11.947,0","11.979,0","11.703,0","133,92K","-1,33%"
22.04.2015,"11.907,5","12.013,0","12.075,5","11.816,0","125,48K","-0,63%"
21.04.2015,"11.983,5","11.945,0","12.113,5","11.940,5","122,18K","0,55%"
20.04.2015,"11.918,0","11.740,5","11.938,5","11.717,5","97,15K","1,76%"
17.04.2015,"11.712,0","12.025,5","12.052,5","11.665,0","154,55K","-2,68%"
16.04.2015,"12.035,0","12.271,5","12.282,0","11.997,5","118,98K","-1,92%"
15.04.2015,"12.270,0","12.294,0","12.361,0","12.229,5","81,22K","0,07%"
14.04.2015,"12.261,0","12.350,0","12.376,5","12.213,5","107,24K","-0,97%"
13.04.2015,"12.381,5","12.408,5","12.426,5","12.306,0","83,43K","-0,20%"
10.04.2015,"12.406,0","12.236,5","12.429,5","12.233,0","94,59K","1,81%"
09.04.2015,"12.185,5","12.106,5","12.253,5","12.074,0","83,78K","0,97%"
08.04.2015,"12.068,5","12.105,0","12.158,0","12.044,5","83,07K","-0,56%"
07.04.2015,"12.136,0","12.081,0","12.177,5","12.061,5","89,96K","0,87%"
06.04.2015,"12.031,9","11.915,4","12.056,1","11.910,4",-,"1,06%"
03.04.2015,"11.905,4","11.997,8","12.026,6","11.895,4",-,"-0,62%"
02.04.2015,"11.980,0","12.056,0","12.058,0","11.959,0","72,87K","-0,46%"
01.04.2015,"12.035,0","11.902,0","12.147,5","11.870,0","121,44K","0,20%"
31.03.2015,"12.010,5","12.092,0","12.154,0","11.945,5","117,90K","-0,89%"
30.03.2015,"12.118,5","11.930,0","12.139,5","11.917,0","89,21K","1,93%"
27.03.2015,"11.889,0","11.919,5","11.984,0","11.828,0","104,53K","0,11%"
26.03.2015,"11.876,0","11.814,0","11.924,5","11.650,0","156,05K","-0,42%"
25.03.2015,"11.925,5","11.990,0","12.050,0","11.867,5","109,59K","-1,03%"
24.03.2015,"12.049,5","11.905,0","12.061,0","11.822,5","116,49K","1,17%"
23.03.2015,"11.910,5","12.068,5","12.069,0","11.850,5","109,42K","-1,05%"
20.03.2015,"12.036,4","11.932,0","12.073,0","11.926,0","16,06K","0,96%"
19.03.2015,"11.922,0","11.900,0","12.004,0","11.785,5","150,50K","0,05%"
18.03.2015,"11.916,5","12.023,0","12.031,5","11.814,5","229,16K","-0,58%"
17.03.2015,"11.986,0","12.152,5","12.198,0","11.928,5","214,74K","-1,49%"
16.03.2015,"12.167,0","11.947,5","12.223,5","11.933,0","174,99K","2,25%"
13.03.2015,"11.899,0","11.850,0","11.978,0","11.742,5","132,84K","0,89%"
12.03.2015,"11.793,5","11.843,0","11.852,0","11.756,5","140,21K","-0,12%"
11.03.2015,"11.807,5","11.536,5","11.854,5","11.531,0","141,83K","2,48%"
